timestamp: 1559117045, uptime: 0s, num go: 11, go mem: 9.56 MB, sys mem: 68.69 MB, total mem: 11.75 MB, num GC: 2
timestamp: 1559117797, uptime: 12m32s, num go: 222, go mem: 191.66 MB, sys mem: 472.66 MB, total mem: 125.08 GB, num GC: 854
timestamp: 1559117827, uptime: 13m2s, num go: 224, go mem: 265.24 MB, sys mem: 472.66 MB, total mem: 129.66 GB, num GC: 881
timestamp: 1559117857, uptime: 13m32s, num go: 222, go mem: 267.29 MB, sys mem: 472.66 MB, total mem: 134.70 GB, num GC: 911
timestamp: 1559117887, uptime: 14m2s, num go: 224, go mem: 326.82 MB, sys mem: 472.77 MB, total mem: 139.63 GB, num GC: 940
timestamp: 1559117917, uptime: 14m32s, num go: 222, go mem: 328.41 MB, sys mem: 472.77 MB, total mem: 144.34 GB, num GC: 968
timestamp: 1559117947, uptime: 15m2s, num go: 224, go mem: 260.06 MB, sys mem: 472.77 MB, total mem: 149.26 GB, num GC: 998
timestamp: 1559117977, uptime: 15m32s, num go: 222, go mem: 177.97 MB, sys mem: 472.77 MB, total mem: 153.96 GB, num GC: 1026
timestamp: 1559118007, uptime: 16m2s, num go: 252, go mem: 290.65 MB, sys mem: 472.77 MB, total mem: 159.38 GB, num GC: 1057
timestamp: 1559118037, uptime: 16m32s, num go: 225, go mem: 280.07 MB, sys mem: 472.77 MB, total mem: 163.57 GB, num GC: 1082
timestamp: 1559118067, uptime: 17m2s, num go: 242, go mem: 324.78 MB, sys mem: 472.77 MB, total mem: 168.97 GB, num GC: 1113
timestamp: 1559118097, uptime: 17m32s, num go: 222, go mem: 277.35 MB, sys mem: 472.77 MB, total mem: 173.24 GB, num GC: 1137
timestamp: 1559118127, uptime: 18m2s, num go: 230, go mem: 291.19 MB, sys mem: 472.77 MB, total mem: 178.66 GB, num GC: 1168
timestamp: 1559118157, uptime: 18m33s, num go: 228, go mem: 354.70 MB, sys mem: 472.77 MB, total mem: 182.91 GB, num GC: 1193
timestamp: 1559118187, uptime: 19m3s, num go: 224, go mem: 279.85 MB, sys mem: 472.77 MB, total mem: 187.84 GB, num GC: 1221
timestamp: 1559118217, uptime: 19m33s, num go: 222, go mem: 246.84 MB, sys mem: 472.77 MB, total mem: 192.60 GB, num GC: 1248
timestamp: 1559118247, uptime: 20m3s, num go: 254, go mem: 277.59 MB, sys mem: 472.77 MB, total mem: 196.89 GB, num GC: 1272
timestamp: 1559118277, uptime: 20m33s, num go: 222, go mem: 193.98 MB, sys mem: 472.77 MB, total mem: 202.33 GB, num GC: 1303
timestamp: 1559118307, uptime: 21m3s, num go: 224, go mem: 315.60 MB, sys mem: 472.77 MB, total mem: 206.65 GB, num GC: 1327
timestamp: 1559118337, uptime: 21m33s, num go: 242, go mem: 243.63 MB, sys mem: 472.77 MB, total mem: 212.12 GB, num GC: 1358
timestamp: 1559118367, uptime: 22m3s, num go: 222, go mem: 255.83 MB, sys mem: 538.83 MB, total mem: 216.44 GB, num GC: 1382
timestamp: 1559118397, uptime: 22m33s, num go: 224, go mem: 346.53 MB, sys mem: 538.83 MB, total mem: 221.74 GB, num GC: 1411
timestamp: 1559118427, uptime: 23m3s, num go: 222, go mem: 352.31 MB, sys mem: 538.83 MB, total mem: 226.13 GB, num GC: 1435
timestamp: 1559118457, uptime: 23m33s, num go: 224, go mem: 200.93 MB, sys mem: 538.83 MB, total mem: 230.90 GB, num GC: 1462
timestamp: 1559118487, uptime: 24m3s, num go: 238, go mem: 248.97 MB, sys mem: 538.83 MB, total mem: 235.80 GB, num GC: 1489
timestamp: 1559118517, uptime: 24m33s, num go: 222, go mem: 330.66 MB, sys mem: 538.83 MB, total mem: 240.10 GB, num GC: 1512
timestamp: 1559118547, uptime: 25m3s, num go: 233, go mem: 221.61 MB, sys mem: 538.83 MB, total mem: 245.52 GB, num GC: 1542
timestamp: 1559118577, uptime: 25m33s, num go: 222, go mem: 267.98 MB, sys mem: 538.83 MB, total mem: 249.79 GB, num GC: 1565
timestamp: 1559118607, uptime: 26m3s, num go: 224, go mem: 301.26 MB, sys mem: 538.83 MB, total mem: 254.44 GB, num GC: 1590
timestamp: 1559118637, uptime: 26m33s, num go: 222, go mem: 265.85 MB, sys mem: 538.83 MB, total mem: 259.44 GB, num GC: 1617
timestamp: 1559118667, uptime: 27m3s, num go: 222, go mem: 235.57 MB, sys mem: 538.83 MB, total mem: 263.63 GB, num GC: 1640
timestamp: 1559118697, uptime: 27m33s, num go: 232, go mem: 205.79 MB, sys mem: 538.83 MB, total mem: 269.03 GB, num GC: 1669
timestamp: 1559118727, uptime: 28m3s, num go: 222, go mem: 235.29 MB, sys mem: 538.83 MB, total mem: 273.31 GB, num GC: 1692
timestamp: 1559118757, uptime: 28m33s, num go: 222, go mem: 234.04 MB, sys mem: 539.08 MB, total mem: 277.56 GB, num GC: 1715
timestamp: 1559118787, uptime: 29m3s, num go: 230, go mem: 284.56 MB, sys mem: 539.08 MB, total mem: 283.06 GB, num GC: 1744
timestamp: 1559118818, uptime: 29m33s, num go: 235, go mem: 394.12 MB, sys mem: 539.08 MB, total mem: 287.31 GB, num GC: 1767
timestamp: 1559118848, uptime: 30m3s, num go: 222, go mem: 329.60 MB, sys mem: 539.08 MB, total mem: 291.59 GB, num GC: 1789
timestamp: 1559118878, uptime: 30m33s, num go: 224, go mem: 255.65 MB, sys mem: 539.08 MB, total mem: 296.62 GB, num GC: 1816
timestamp: 1559118908, uptime: 31m3s, num go: 224, go mem: 286.35 MB, sys mem: 539.08 MB, total mem: 301.36 GB, num GC: 1841
timestamp: 1559118938, uptime: 31m33s, num go: 222, go mem: 269.28 MB, sys mem: 539.08 MB, total mem: 305.59 GB, num GC: 1863
timestamp: 1559118968, uptime: 32m3s, num go: 224, go mem: 400.38 MB, sys mem: 539.33 MB, total mem: 310.29 GB, num GC: 1887
timestamp: 1559118998, uptime: 32m33s, num go: 224, go mem: 331.63 MB, sys mem: 539.33 MB, total mem: 315.37 GB, num GC: 1913
timestamp: 1559119028, uptime: 33m3s, num go: 222, go mem: 233.72 MB, sys mem: 539.83 MB, total mem: 319.59 GB, num GC: 1935
timestamp: 1559119058, uptime: 33m33s, num go: 231, go mem: 368.11 MB, sys mem: 539.83 MB, total mem: 325.02 GB, num GC: 1962
timestamp: 1559119088, uptime: 34m3s, num go: 222, go mem: 303.08 MB, sys mem: 539.83 MB, total mem: 329.21 GB, num GC: 1984
timestamp: 1559119119, uptime: 34m35s, num go: 4032, go mem: 257.95 MB, sys mem: 539.83 MB, total mem: 333.51 GB, num GC: 2006
timestamp: 1559119149, uptime: 35m5s, num go: 232, go mem: 372.50 MB, sys mem: 539.83 MB, total mem: 338.97 GB, num GC: 2033
timestamp: 1559119179, uptime: 35m35s, num go: 222, go mem: 249.26 MB, sys mem: 539.83 MB, total mem: 343.22 GB, num GC: 2055
timestamp: 1559119209, uptime: 36m5s, num go: 224, go mem: 330.97 MB, sys mem: 539.83 MB, total mem: 347.95 GB, num GC: 2079
timestamp: 1559119239, uptime: 36m35s, num go: 222, go mem: 233.88 MB, sys mem: 539.83 MB, total mem: 352.93 GB, num GC: 2104
timestamp: 1559119270, uptime: 37m5s, num go: 392, go mem: 259.19 MB, sys mem: 539.83 MB, total mem: 357.17 GB, num GC: 2125
timestamp: 1559119300, uptime: 37m35s, num go: 222, go mem: 333.75 MB, sys mem: 539.83 MB, total mem: 362.66 GB, num GC: 2152
timestamp: 1559119330, uptime: 38m5s, num go: 222, go mem: 245.10 MB, sys mem: 539.89 MB, total mem: 366.84 GB, num GC: 2173
timestamp: 1559119360, uptime: 38m35s, num go: 222, go mem: 292.70 MB, sys mem: 539.89 MB, total mem: 371.16 GB, num GC: 2194
timestamp: 1559119390, uptime: 39m5s, num go: 224, go mem: 220.74 MB, sys mem: 539.89 MB, total mem: 375.79 GB, num GC: 2217
timestamp: 1559119420, uptime: 39m35s, num go: 231, go mem: 277.00 MB, sys mem: 539.89 MB, total mem: 380.94 GB, num GC: 2242
timestamp: 1559119450, uptime: 40m5s, num go: 222, go mem: 251.19 MB, sys mem: 540.14 MB, total mem: 385.12 GB, num GC: 2262
timestamp: 1559119480, uptime: 40m35s, num go: 224, go mem: 234.73 MB, sys mem: 540.14 MB, total mem: 389.85 GB, num GC: 2285
timestamp: 1559119510, uptime: 41m5s, num go: 227, go mem: 310.34 MB, sys mem: 540.14 MB, total mem: 394.89 GB, num GC: 2309
timestamp: 1559119540, uptime: 41m35s, num go: 222, go mem: 337.86 MB, sys mem: 540.14 MB, total mem: 399.07 GB, num GC: 2329
timestamp: 1559119570, uptime: 42m5s, num go: 224, go mem: 412.68 MB, sys mem: 540.14 MB, total mem: 404.02 GB, num GC: 2353
timestamp: 1559119600, uptime: 42m36s, num go: 222, go mem: 364.13 MB, sys mem: 606.21 MB, total mem: 408.92 GB, num GC: 2376
timestamp: 1559119630, uptime: 43m6s, num go: 222, go mem: 216.04 MB, sys mem: 606.21 MB, total mem: 413.16 GB, num GC: 2396
timestamp: 1559119660, uptime: 43m36s, num go: 236, go mem: 260.52 MB, sys mem: 606.21 MB, total mem: 418.63 GB, num GC: 2422
timestamp: 1559119690, uptime: 44m6s, num go: 222, go mem: 322.60 MB, sys mem: 606.21 MB, total mem: 422.91 GB, num GC: 2442
timestamp: 1559119720, uptime: 44m36s, num go: 222, go mem: 323.21 MB, sys mem: 606.21 MB, total mem: 427.16 GB, num GC: 2462
timestamp: 1559119750, uptime: 45m6s, num go: 227, go mem: 263.02 MB, sys mem: 606.21 MB, total mem: 432.66 GB, num GC: 2488
timestamp: 1559119780, uptime: 45m36s, num go: 222, go mem: 269.37 MB, sys mem: 606.21 MB, total mem: 436.95 GB, num GC: 2508
timestamp: 1559119810, uptime: 46m6s, num go: 222, go mem: 407.19 MB, sys mem: 606.21 MB, total mem: 441.21 GB, num GC: 2527
timestamp: 1559119840, uptime: 46m36s, num go: 224, go mem: 394.38 MB, sys mem: 606.21 MB, total mem: 445.70 GB, num GC: 2548
timestamp: 1559119870, uptime: 47m6s, num go: 231, go mem: 253.31 MB, sys mem: 606.21 MB, total mem: 450.97 GB, num GC: 2573
timestamp: 1559119900, uptime: 47m36s, num go: 222, go mem: 325.30 MB, sys mem: 606.46 MB, total mem: 455.20 GB, num GC: 2592
timestamp: 1559119931, uptime: 48m6s, num go: 340, go mem: 254.37 MB, sys mem: 606.58 MB, total mem: 459.51 GB, num GC: 2612
timestamp: 1559119961, uptime: 48m36s, num go: 237, go mem: 363.17 MB, sys mem: 606.58 MB, total mem: 465.08 GB, num GC: 2637
timestamp: 1559119991, uptime: 49m6s, num go: 222, go mem: 384.58 MB, sys mem: 606.58 MB, total mem: 469.32 GB, num GC: 2656
timestamp: 1559120022, uptime: 49m38s, num go: 474, go mem: 243.33 MB, sys mem: 606.58 MB, total mem: 473.63 GB, num GC: 2676
timestamp: 1559120052, uptime: 50m8s, num go: 250, go mem: 259.16 MB, sys mem: 606.58 MB, total mem: 479.23 GB, num GC: 2701
timestamp: 1559120082, uptime: 50m38s, num go: 222, go mem: 373.85 MB, sys mem: 606.58 MB, total mem: 483.52 GB, num GC: 2720
timestamp: 1559120113, uptime: 51m8s, num go: 222, go mem: 374.35 MB, sys mem: 606.58 MB, total mem: 487.78 GB, num GC: 2739
timestamp: 1559120143, uptime: 51m38s, num go: 231, go mem: 254.42 MB, sys mem: 606.58 MB, total mem: 493.29 GB, num GC: 2764
timestamp: 1559120173, uptime: 52m8s, num go: 222, go mem: 357.33 MB, sys mem: 606.58 MB, total mem: 497.63 GB, num GC: 2783
timestamp: 1559120203, uptime: 52m38s, num go: 222, go mem: 252.35 MB, sys mem: 672.65 MB, total mem: 502.08 GB, num GC: 2803
timestamp: 1559120233, uptime: 53m8s, num go: 224, go mem: 378.28 MB, sys mem: 672.65 MB, total mem: 506.72 GB, num GC: 2823
timestamp: 1559120263, uptime: 53m38s, num go: 223, go mem: 356.87 MB, sys mem: 672.65 MB, total mem: 511.92 GB, num GC: 2846
timestamp: 1559120293, uptime: 54m8s, num go: 222, go mem: 320.23 MB, sys mem: 672.65 MB, total mem: 516.24 GB, num GC: 2865
timestamp: 1559120324, uptime: 54m39s, num go: 909, go mem: 462.15 MB, sys mem: 672.65 MB, total mem: 520.50 GB, num GC: 2884
timestamp: 1559120354, uptime: 55m9s, num go: 353, go mem: 469.04 MB, sys mem: 672.65 MB, total mem: 526.03 GB, num GC: 2907
timestamp: 1559120384, uptime: 55m39s, num go: 222, go mem: 289.03 MB, sys mem: 672.65 MB, total mem: 530.40 GB, num GC: 2927
timestamp: 1559120414, uptime: 56m9s, num go: 222, go mem: 250.30 MB, sys mem: 672.65 MB, total mem: 534.70 GB, num GC: 2946
timestamp: 1559120444, uptime: 56m39s, num go: 224, go mem: 453.38 MB, sys mem: 672.65 MB, total mem: 539.24 GB, num GC: 2965
timestamp: 1559120474, uptime: 57m9s, num go: 641, go mem: 241.52 MB, sys mem: 672.65 MB, total mem: 544.56 GB, num GC: 2989
timestamp: 1559120504, uptime: 57m39s, num go: 222, go mem: 254.22 MB, sys mem: 672.65 MB, total mem: 548.93 GB, num GC: 3008
timestamp: 1559120535, uptime: 58m10s, num go: 443, go mem: 334.68 MB, sys mem: 672.65 MB, total mem: 553.22 GB, num GC: 3026
timestamp: 1559120565, uptime: 58m40s, num go: 232, go mem: 354.82 MB, sys mem: 672.65 MB, total mem: 558.78 GB, num GC: 3050
timestamp: 1559120595, uptime: 59m10s, num go: 222, go mem: 279.19 MB, sys mem: 672.65 MB, total mem: 563.12 GB, num GC: 3069
timestamp: 1559120625, uptime: 59m40s, num go: 222, go mem: 295.24 MB, sys mem: 672.65 MB, total mem: 567.53 GB, num GC: 3088
timestamp: 1559120655, uptime: 1h0m10s, num go: 222, go mem: 369.48 MB, sys mem: 672.65 MB, total mem: 571.84 GB, num GC: 3106
timestamp: 1559120686, uptime: 1h0m41s, num go: 232, go mem: 340.88 MB, sys mem: 672.65 MB, total mem: 577.44 GB, num GC: 3130
timestamp: 1559120716, uptime: 1h1m11s, num go: 222, go mem: 432.64 MB, sys mem: 672.65 MB, total mem: 581.80 GB, num GC: 3148
timestamp: 1559120746, uptime: 1h1m41s, num go: 222, go mem: 241.89 MB, sys mem: 672.65 MB, total mem: 586.11 GB, num GC: 3167
timestamp: 1559120776, uptime: 1h2m11s, num go: 498, go mem: 334.70 MB, sys mem: 672.65 MB, total mem: 590.46 GB, num GC: 3185
timestamp: 1559120806, uptime: 1h2m42s, num go: 234, go mem: 445.31 MB, sys mem: 672.65 MB, total mem: 595.98 GB, num GC: 3208
timestamp: 1559120836, uptime: 1h3m12s, num go: 626, go mem: 496.94 MB, sys mem: 672.65 MB, total mem: 600.60 GB, num GC: 3228
timestamp: 1559120866, uptime: 1h3m42s, num go: 222, go mem: 293.08 MB, sys mem: 672.65 MB, total mem: 604.98 GB, num GC: 3246
timestamp: 1559120896, uptime: 1h4m12s, num go: 222, go mem: 383.56 MB, sys mem: 672.65 MB, total mem: 609.30 GB, num GC: 3264
timestamp: 1559120927, uptime: 1h4m43s, num go: 303, go mem: 438.41 MB, sys mem: 672.65 MB, total mem: 613.67 GB, num GC: 3282
timestamp: 1559120957, uptime: 1h5m13s, num go: 224, go mem: 403.81 MB, sys mem: 672.65 MB, total mem: 618.94 GB, num GC: 3304
timestamp: 1559120987, uptime: 1h5m43s, num go: 222, go mem: 489.27 MB, sys mem: 672.65 MB, total mem: 623.64 GB, num GC: 3323
timestamp: 1559121017, uptime: 1h6m13s, num go: 222, go mem: 296.43 MB, sys mem: 672.65 MB, total mem: 627.90 GB, num GC: 3341
timestamp: 1559121048, uptime: 1h6m43s, num go: 4499, go mem: 274.86 MB, sys mem: 672.65 MB, total mem: 632.29 GB, num GC: 3359
timestamp: 1559121079, uptime: 1h7m14s, num go: 224, go mem: 359.91 MB, sys mem: 672.65 MB, total mem: 637.68 GB, num GC: 3381
timestamp: 1559121109, uptime: 1h7m44s, num go: 222, go mem: 456.16 MB, sys mem: 672.65 MB, total mem: 642.29 GB, num GC: 3399
timestamp: 1559121139, uptime: 1h8m14s, num go: 222, go mem: 301.35 MB, sys mem: 672.65 MB, total mem: 646.64 GB, num GC: 3417
timestamp: 1559121169, uptime: 1h8m45s, num go: 261, go mem: 380.98 MB, sys mem: 672.65 MB, total mem: 650.95 GB, num GC: 3434
timestamp: 1559121200, uptime: 1h9m15s, num go: 400, go mem: 299.51 MB, sys mem: 672.65 MB, total mem: 656.58 GB, num GC: 3457
timestamp: 1559121230, uptime: 1h9m45s, num go: 222, go mem: 444.51 MB, sys mem: 672.65 MB, total mem: 660.93 GB, num GC: 3474
timestamp: 1559121260, uptime: 1h10m15s, num go: 222, go mem: 303.23 MB, sys mem: 672.71 MB, total mem: 665.28 GB, num GC: 3492
timestamp: 1559121290, uptime: 1h10m45s, num go: 248, go mem: 396.65 MB, sys mem: 672.71 MB, total mem: 669.60 GB, num GC: 3509
timestamp: 1559121320, uptime: 1h11m15s, num go: 224, go mem: 497.97 MB, sys mem: 672.71 MB, total mem: 674.70 GB, num GC: 3529
timestamp: 1559121350, uptime: 1h11m45s, num go: 233, go mem: 305.46 MB, sys mem: 672.71 MB, total mem: 679.63 GB, num GC: 3549
timestamp: 1559121380, uptime: 1h12m15s, num go: 222, go mem: 392.77 MB, sys mem: 672.71 MB, total mem: 683.95 GB, num GC: 3566
timestamp: 1559121410, uptime: 1h12m45s, num go: 224, go mem: 520.31 MB, sys mem: 672.71 MB, total mem: 688.41 GB, num GC: 3584
timestamp: 1559121440, uptime: 1h13m15s, num go: 632, go mem: 370.28 MB, sys mem: 672.71 MB, total mem: 693.94 GB, num GC: 3605
timestamp: 1559121470, uptime: 1h13m46s, num go: 222, go mem: 365.39 MB, sys mem: 672.71 MB, total mem: 698.60 GB, num GC: 3623
timestamp: 1559121500, uptime: 1h14m16s, num go: 222, go mem: 356.81 MB, sys mem: 672.71 MB, total mem: 703.00 GB, num GC: 3640
timestamp: 1559121530, uptime: 1h14m46s, num go: 222, go mem: 525.16 MB, sys mem: 672.71 MB, total mem: 707.32 GB, num GC: 3656
timestamp: 1559121560, uptime: 1h15m16s, num go: 224, go mem: 450.83 MB, sys mem: 673.46 MB, total mem: 711.93 GB, num GC: 3674
timestamp: 1559121590, uptime: 1h15m46s, num go: 273, go mem: 391.18 MB, sys mem: 673.46 MB, total mem: 717.28 GB, num GC: 3695
timestamp: 1559121620, uptime: 1h16m16s, num go: 222, go mem: 399.47 MB, sys mem: 673.46 MB, total mem: 721.72 GB, num GC: 3712
timestamp: 1559121650, uptime: 1h16m46s, num go: 222, go mem: 392.71 MB, sys mem: 673.46 MB, total mem: 726.07 GB, num GC: 3729
timestamp: 1559121680, uptime: 1h17m16s, num go: 222, go mem: 369.39 MB, sys mem: 673.46 MB, total mem: 730.46 GB, num GC: 3746
timestamp: 1559121710, uptime: 1h17m46s, num go: 222, go mem: 305.34 MB, sys mem: 673.46 MB, total mem: 734.80 GB, num GC: 3763
timestamp: 1559121740, uptime: 1h18m16s, num go: 224, go mem: 474.02 MB, sys mem: 673.46 MB, total mem: 739.62 GB, num GC: 3781
timestamp: 1559121771, uptime: 1h18m46s, num go: 224, go mem: 355.25 MB, sys mem: 673.46 MB, total mem: 744.73 GB, num GC: 3801
timestamp: 1559121801, uptime: 1h19m16s, num go: 222, go mem: 397.69 MB, sys mem: 673.46 MB, total mem: 749.25 GB, num GC: 3818
timestamp: 1559121831, uptime: 1h19m46s, num go: 222, go mem: 320.74 MB, sys mem: 673.46 MB, total mem: 753.66 GB, num GC: 3835
timestamp: 1559121861, uptime: 1h20m16s, num go: 222, go mem: 424.46 MB, sys mem: 673.46 MB, total mem: 758.00 GB, num GC: 3851
timestamp: 1559121891, uptime: 1h20m46s, num go: 224, go mem: 466.76 MB, sys mem: 673.46 MB, total mem: 762.84 GB, num GC: 3869
timestamp: 1559121921, uptime: 1h21m16s, num go: 250, go mem: 378.06 MB, sys mem: 739.52 MB, total mem: 768.01 GB, num GC: 3889
timestamp: 1559121951, uptime: 1h21m46s, num go: 222, go mem: 546.62 MB, sys mem: 739.52 MB, total mem: 772.51 GB, num GC: 3905
timestamp: 1559121981, uptime: 1h22m17s, num go: 222, go mem: 524.75 MB, sys mem: 739.77 MB, total mem: 776.81 GB, num GC: 3922
timestamp: 1559122011, uptime: 1h22m47s, num go: 222, go mem: 458.86 MB, sys mem: 739.77 MB, total mem: 781.26 GB, num GC: 3938
timestamp: 1559122041, uptime: 1h23m17s, num go: 224, go mem: 536.70 MB, sys mem: 739.77 MB, total mem: 785.99 GB, num GC: 3955
timestamp: 1559122071, uptime: 1h23m47s, num go: 224, go mem: 513.80 MB, sys mem: 740.02 MB, total mem: 791.18 GB, num GC: 3974
timestamp: 1559122101, uptime: 1h24m17s, num go: 222, go mem: 367.39 MB, sys mem: 740.02 MB, total mem: 795.64 GB, num GC: 3991
timestamp: 1559122131, uptime: 1h24m47s, num go: 222, go mem: 436.98 MB, sys mem: 740.02 MB, total mem: 800.35 GB, num GC: 4008
timestamp: 1559122161, uptime: 1h25m17s, num go: 222, go mem: 483.25 MB, sys mem: 740.02 MB, total mem: 804.70 GB, num GC: 4024
timestamp: 1559122192, uptime: 1h25m47s, num go: 224, go mem: 486.92 MB, sys mem: 740.27 MB, total mem: 809.10 GB, num GC: 4040
timestamp: 1559122222, uptime: 1h26m17s, num go: 247, go mem: 376.56 MB, sys mem: 740.27 MB, total mem: 814.70 GB, num GC: 4061
timestamp: 1559122252, uptime: 1h26m47s, num go: 222, go mem: 421.92 MB, sys mem: 740.27 MB, total mem: 819.11 GB, num GC: 4077
timestamp: 1559122282, uptime: 1h27m17s, num go: 222, go mem: 474.67 MB, sys mem: 740.27 MB, total mem: 823.56 GB, num GC: 4093
timestamp: 1559122312, uptime: 1h27m47s, num go: 222, go mem: 405.87 MB, sys mem: 740.27 MB, total mem: 827.93 GB, num GC: 4109
timestamp: 1559122342, uptime: 1h28m18s, num go: 222, go mem: 374.71 MB, sys mem: 740.27 MB, total mem: 832.31 GB, num GC: 4125
timestamp: 1559122373, uptime: 1h28m48s, num go: 224, go mem: 409.93 MB, sys mem: 740.27 MB, total mem: 836.75 GB, num GC: 4141
timestamp: 1559122403, uptime: 1h29m18s, num go: 224, go mem: 347.99 MB, sys mem: 740.27 MB, total mem: 841.72 GB, num GC: 4159
timestamp: 1559122433, uptime: 1h29m48s, num go: 253, go mem: 399.16 MB, sys mem: 740.27 MB, total mem: 846.78 GB, num GC: 4177
timestamp: 1559122463, uptime: 1h30m18s, num go: 222, go mem: 525.64 MB, sys mem: 740.27 MB, total mem: 851.20 GB, num GC: 4193
timestamp: 1559122493, uptime: 1h30m48s, num go: 222, go mem: 515.46 MB, sys mem: 740.27 MB, total mem: 855.62 GB, num GC: 4208
timestamp: 1559122523, uptime: 1h31m18s, num go: 222, go mem: 324.98 MB, sys mem: 740.27 MB, total mem: 859.98 GB, num GC: 4224
timestamp: 1559122553, uptime: 1h31m48s, num go: 222, go mem: 507.52 MB, sys mem: 740.27 MB, total mem: 864.39 GB, num GC: 4239
timestamp: 1559122583, uptime: 1h32m19s, num go: 240, go mem: 452.60 MB, sys mem: 740.27 MB, total mem: 868.83 GB, num GC: 4255
timestamp: 1559122613, uptime: 1h32m49s, num go: 224, go mem: 481.90 MB, sys mem: 740.27 MB, total mem: 873.45 GB, num GC: 4271
timestamp: 1559122643, uptime: 1h33m19s, num go: 224, go mem: 389.85 MB, sys mem: 740.27 MB, total mem: 878.75 GB, num GC: 4290
timestamp: 1559122673, uptime: 1h33m49s, num go: 363, go mem: 387.59 MB, sys mem: 740.27 MB, total mem: 883.32 GB, num GC: 4306
timestamp: 1559122703, uptime: 1h34m19s, num go: 222, go mem: 480.47 MB, sys mem: 740.27 MB, total mem: 887.71 GB, num GC: 4321
timestamp: 1559122733, uptime: 1h34m49s, num go: 227, go mem: 505.51 MB, sys mem: 740.27 MB, total mem: 892.09 GB, num GC: 4336
timestamp: 1559122764, uptime: 1h35m19s, num go: 222, go mem: 437.18 MB, sys mem: 806.34 MB, total mem: 896.73 GB, num GC: 4352
